"material_id","status","location"
"149","3","947"
"3641","4","1286"
"13","5","4227"
"6660","4","75562"
"1501","3","628"
"2202","5","4417"
"9505","2","858"
"9940","4","212"
"6556","5","6100"
"3707","2","324"
"2699","3","7840"
"9482","2","615"
"726","4","96921"
"674","3","592"
"9218","2","236"
"4063","5","910"
"5897","4","32653"
"3834","4","294"
"4897","2","3509"
"2911","4","893"
"9778","3","3233"
"3528","5","2386"
"2771","3","315"
"9243","5","741"
"3123","5","769"
"7531","3","178"
"8325","1","6419"
"2728","1","9536"
"8270","4","994"
"3306","4","7841"
"912","1","93790"
"8452","4","79581"
"300","4","2691"
"9691","5","809"
"5247","5","36481"
"7817","5","985"
"1123","1","30371"
"616","3","8737"
"9493","3","19329"
"1283","5","59936"
"2130","1","39778"
"3935","1","88120"
"4038","4","6509"
"5344","5","3982"
"5263","3","195"
"4883","5","614"
"808","4","55620"
"5213","2","8401"
"9736","2","30071"
"6170","1","73691"
"2842","4","235"
"1192","2","13023"
"9474","3","131"
"3737","3","90498"
"6259","3","834"
"6393","3","23753"
"9621","5","17654"
"4903","2","9238"
"9265","4","4417"
"8485","4","943"
"7192","4","87028"
"9074","5","8543"
"5874","1","79815"
"4659","5","156"
"9533","1","54850"
"1694","1","738"
"8968","2","762"
"6973","2","73565"
"5480","5","11991"
"8118","1","221"
"9757","3","28913"
"1314","4","237"
"5936","3","52800"
"4065","4","70880"
"8432","5","10188"
"8046","1","3902"
"951","5","539"
"8447","1","936"
"5729","4","4987"
"1852","2","375"
"8126","4","922"
"2861","5","56198"
"8270","3","349"
"1463","1","434"
"2985","5","1809"
"7930","3","793"
"8331","2","1084"
"3998","2","594"
"7434","3","3843"
"6437","3","3124"
"7328","3","95020"
"2546","3","8958"
"7820","1","57043"
"3908","4","23797"
"3157","1","975"
"9221","1","34178"
"6705","5","4689"
"4280","1","201"
"6303","3","680"
"650","5","6111"
"4344","1","7840"
"95","3","496"
"2300","2","961"
"7075","3","838"
"6862","3","743"
"7390","2","96840"
"4867","1","1865"
"1679","2","91329"
"3883","1","86571"
"3699","2","72619"
"978","5","7626"
"3527","5","4477"
"167","4","340"
"9986","1","444"
"8154","5","26082"
"8805","4","625"
"1386","3","1985"
"4108","4","282"
"327","3","419"
"3392","3","8531"
"3813","3","373"
"8095","5","13625"
"7886","1","6417"
"6884","2","67015"
"1688","5","506"
"1867","1","22869"
"7451","1","542"
"1655","3","8289"
"2777","2","4778"
"325","3","878"
"3275","2","224"
"5189","4","1538"
"8193","5","983"
"9445","5","4846"
"5615","4","432"
"2004","5","640"
"7151","2","756"
"2377","1","2590"
"4414","4","24436"
"3985","2","69358"
"6986","1","26392"
"9406","3","171"
"7659","3","9764"
"8358","1","7423"
"5310","5","43903"
"3553","1","263"
"7597","5","73414"
"8310","4","53134"
"4139","2","410"
"9644","4","959"
"2274","5","713"
"2485","3","3725"
"5183","2","59108"
"5635","1","248"
"2167","1","94409"
"2871","2","5281"
"125","4","14654"
"4802","3","923"
"779","1","285"
"7890","5","8642"
"6938","5","9481"
"4907","5","353"
"915","2","48154"
"3954","5","9420"
"9937","3","154"
"3501","2","99302"
"5561","1","71037"
"3021","4","857"
"4374","2","8147"
"2502","2","676"
"4125","5","613"
"5642","1","64813"
"9815","5","504"
"4430","3","83155"
"741","3","2130"
"1714","4","2943"
"2366","2","9664"
"2479","2","63945"
"9988","4","88171"
"7320","1","268"
"9334","3","83050"
"2024","1","73537"
"4896","5","835"
"4676","5","4710"
"7730","3","41527"
"4034","3","42780"
"467","3","313"
"9684","4","7749"
"524","3","160"
"587","4","12670"
"115","4","56981"
"3064","4","8143"
"6077","5","149"
"2744","4","1218"
"1994","1","23691"
"537","3","89856"
"9056","5","60806"
"2113","3","806"
"4832","3","27596"
"9536","4","77333"
"915","5","402"
"2461","1","319"
"8508","1","2455"
"9939","4","6434"
"2162","3","326"
"2278","4","68789"
"646","3","906"
"390","2","85784"
"1939","3","49883"
"8620","3","29346"
"9842","5","433"
"6285","3","37190"
"8893","2","34620"
"2633","1","7066"
"1955","3","1837"
"2330","2","87578"
"3277","4","6077"
"4612","1","3913"
"4366","1","49143"
"8995","5","3845"
"1221","2","43309"
"6134","3","606"
"4557","4","2506"
"5394","2","133"
"831","4","3118"
"5416","3","445"
"6185","1","1079"
"4437","1","143"
"6055","2","2834"
"9113","4","4419"
"4746","5","615"
"7216","3","63513"
"1014","1","887"
"8011","5","771"
"5877","5","79277"
"213","3","7447"
"5750","4","694"
"5824","4","677"
"9780","1","5626"
"5771","5","27987"
"6053","4","54276"
"5137","1","1351"
"2671","2","69524"
"7015","4","29733"
"1251","1","6170"
"2641","1","1492"
"3120","1","871"
"4173","1","858"
"8554","3","51021"
"6720","5","771"
"6605","4","996"
"544","4","960"
"3936","5","631"
"8235","5","19065"
"3051","4","7925"
"9002","2","23081"
"6713","3","252"
"8498","1","267"
"7578","5","7408"
"1320","4","57747"
"4217","4","90334"
"6306","2","684"
"4402","5","480"
"7438","3","4832"
"5222","3","37500"
"6218","4","545"
"1839","3","72486"
"8206","2","242"
"5530","1","52659"
"2108","3","49183"
"2845","3","3685"
"6405","1","84154"
"7462","5","94599"
"697","3","435"
"9717","2","4650"
"9780","4","6069"
"1658","3","4334"
"3870","4","596"
"6751","1","27592"
"4296","5","66195"
"7398","4","756"
"4344","2","633"
"6287","4","52661"
"2259","3","17498"
"6997","3","514"
"8282","3","347"
"2408","3","796"
"2586","4","292"
"4655","5","708"
"5409","4","25847"
"1340","1","5684"
"1419","5","7989"
"2169","2","3295"
"7197","3","3097"
"228","5","7704"
"3148","3","99044"
"4145","3","7043"
"9892","4","59145"
"8391","1","1320"
"4846","1","56312"
"1275","5","675"
"90","5","1688"
"3660","1","23157"
"6450","3","7212"
"3413","1","1508"
"9090","2","9777"
"811","3","3546"
"1023","1","5937"
"1790","2","59615"
"4650","1","39928"
"5767","4","901"
"8980","4","81028"
"8390","5","3847"
"4858","5","39909"
"3909","5","7915"
"2327","2","43362"
"1166","2","2853"
"5014","2","198"
"3549","4","797"
"4128","2","18603"
"5416","3","745"
"1031","4","797"
"4477","1","779"
"4371","5","376"
"1430","4","60878"
"3399","3","1883"
"4132","4","2562"
"8927","2","796"
"3148","4","8057"
"1295","1","80678"
"880","2","17360"
"5190","5","1954"
"3253","2","96350"
"7848","1","42018"
"2608","3","57155"
"7719","1","17839"
"5896","3","52748"
"1069","5","986"
"3946","4","51703"
"8440","1","8512"
"1899","2","7052"
"7381","4","4566"
"9345","4","20796"
"247","2","20914"
"2529","4","77160"
"128","3","69727"
"6869","5","800"
"5352","5","7318"
"4051","2","603"
"2357","2","661"
"1840","5","693"
"9491","1","707"
"5683","5","67419"
"7614","5","87367"
"21","5","395"
"556","3","11894"
"4215","2","50043"
"1839","1","8137"
"2619","2","1544"
"970","2","8006"
"9182","2","214"
"5420","1","1980"
"956","5","39660"
"865","5","439"
"6410","5","26440"
"8522","2","7685"
"8240","2","1590"
"8892","4","48877"
"137","2","740"
"6316","1","732"
"890","1","27475"
"831","5","6713"
"4571","4","2446"
"7661","5","422"
"3550","4","30628"
"4917","1","3978"
"1801","1","19405"
"2772","3","40387"
"7930","2","11967"
"7393","1","4290"
"6719","5","15106"
"3417","2","740"
"6551","3","494"
"6706","4","9818"
"5189","3","47845"
"1315","1","730"
"2849","3","4645"
"2658","2","875"
"9635","1","8888"
"7754","2","564"
"2123","5","4269"
"6776","1","30896"
"9651","3","1474"
"7314","1","822"
"6564","1","924"
"7352","5","108"
"7020","5","7066"
"3184","2","633"
"6858","5","2717"
"3000","5","6191"
"2222","1","6226"
"3756","4","8656"
"6592","4","10279"
"3268","4","8195"
"9932","4","14645"
"2637","3","104"
"8410","5","59640"
"6524","3","2479"
"9854","5","5130"
"5432","5","83975"
"2023","1","90085"
"5667","5","9999"
"6046","2","689"
"5632","4","7398"
"3418","5","392"
"2953","5","232"
"3891","1","34300"
"6349","2","785"
"9643","5","158"
"6170","4","7740"
"5933","4","64848"
"4852","1","87521"
"9084","5","376"
"4210","3","121"
"91","2","878"
"1710","4","2317"
"9304","3","50236"
"2430","1","8704"
"2494","1","75041"
"6157","4","46747"
"2226","2","761"
"5121","1","92090"
"732","2","81476"
"3800","1","984"
"3744","4","41374"
"2260","3","681"
"6426","2","6793"
"2399","4","5736"
"6136","4","677"
"7542","5","785"
"9695","3","32110"
"6882","5","724"
"7537","4","686"
"2483","3","72471"
"8785","4","21601"
"6522","2","2936"
"6470","5","597"
"6662","3","5992"
"7501","3","464"
"5197","5","938"
"6014","1","51127"
"6678","5","79644"
"7281","3","97423"
"6083","1","83942"
"2530","2","824"
"1732","2","2240"
"8041","4","9601"
"9896","2","6779"
"9258","3","2871"
"4765","3","29325"
"231","1","3896"
"7259","2","379"
"6982","2","9750"
"9513","4","531"
"9490","5","406"
"6581","1","19580"
"8900","1","85653"
"2093","3","9253"
"4304","3","73415"
"4450","4","592"
"1376","1","6402"
"9656","2","809"
"5376","2","22590"
"2830","3","3162"
"2437","5","3845"
"2604","5","1976"
"6826","1","40140"
"366","5","143"
"319","4","55711"
"9783","2","707"
"9746","5","3538"
"6279","2","6709"
"6415","3","2045"
"1144","1","42935"
"6459","4","876"
"1019","4","221"
"8625","4","745"
"1340","5","5910"
"1885","1","4719"
"2244","4","5864"
"8237","5","4133"
"3112","3","69165"
"3014","2","9102"
"6435","3","3962"
"7637","1","6950"
"7723","5","155"
"8251","1","36991"
"313","4","671"
"9306","2","841"
"8756","1","61491"
"9491","3","5328"
"5663","1","6248"
"5275","4","1796"
"865","2","486"
"5556","1","55636"
"3280","3","9348"
"2703","3","6328"
"9268","1","45711"
"2367","2","56430"
"7682","1","788"
"9685","3","1851"
"3552","3","56914"
"6910","3","92497"
"5144","5","8926"
"2015","2","928"
"9014","1","415"
"7515","5","50427"
"933","1","2878"
"9791","5","2885"
"6085","5","600"
"6308","2","8536"
"5221","1","2016"
"858","1","8850"
"9405","4","5008"
"6743","2","484"
"2541","1","47827"
"5151","3","45608"
"1354","4","1439"
"4213","1","20774"
"1533","3","75457"
"4600","4","54234"
"2988","1","18290"
"7577","5","77624"
"3227","1","5670"
"8068","2","482"
"7625","1","7051"
"2114","1","187"
"271","5","9462"
"8111","1","5025"
"4438","2","5463"
"7136","1","48042"
"9844","2","1703"
"9381","4","1657"
"8971","3","538"
"9333","4","586"
"3475","3","97082"
"2535","2","435"
"5316","1","3729"
"4609","3","35855"
"8007","1","94863"
"4570","1","9889"
"9094","3","935"
"9506","1","643"
"9786","1","6487"
"7140","1","74277"
"339","2","877"
"2355","3","5106"
"8776","5","651"
"2385","1","433"
"2133","4","951"
"2967","4","14526"
"2877","5","3560"
"9787","1","9279"
"1629","2","551"
"9381","4","498"
"687","3","60262"
"5862","1","381"
"1582","5","27782"
"1888","3","213"
"7842","2","84835"
"7366","3","7208"
"1929","1","44704"
"3617","5","9014"
"8945","3","2156"
"7587","3","773"
"4401","2","14061"
"7764","4","7255"
"7924","1","800"
"8429","4","74108"
"9934","2","952"
"3813","3","580"
"4139","4","819"
"3350","5","19494"
"6649","4","749"
"538","5","360"
"2932","4","796"
"2556","5","78120"
"7290","3","622"
"8784","3","19198"
"5003","4","8337"
"3581","4","67223"
"9790","1","44325"
"5696","2","53194"
"9062","5","425"
"7402","2","3670"
"7268","3","4115"
"7679","4","3120"
"9247","4","8760"
"901","2","621"
"9420","2","47715"
"9517","5","622"
"9455","2","7574"
"1701","2","9527"
"7019","3","8150"
"234","2","885"
"1260","4","44593"
"410","2","8584"
"5733","5","4554"
"3271","5","6884"
"958","5","316"
"7159","4","925"
"9658","3","283"
"4493","3","801"
"9475","2","148"
"7104","4","6262"
"3640","5","402"
"422","2","32800"
"5319","3","9794"
"8987","5","3185"
"9517","5","906"
"4791","1","619"
"1132","4","9342"
"8805","1","3643"
"5400","2","868"
"6078","3","87502"
"971","5","378"
"1456","5","67328"
"1686","1","42391"
"3485","1","453"
"3567","3","82033"
"7614","1","28105"
"6199","5","782"
"8347","5","548"
"3198","4","252"
"4083","4","84147"
"1681","2","6877"
"8739","1","2281"
"6044","2","998"
"369","1","157"
"7926","2","767"
"6791","4","538"
"9662","2","36113"
"1136","3","70071"
"5821","3","22289"
"5477","2","79311"
"8263","3","548"
"9501","1","9933"
"8453","1","89875"
"1041","5","14039"
"9143","4","374"
"9767","4","167"
"2316","1","3313"
"7934","1","565"
"2167","2","92475"
"1276","4","478"
"1031","5","65115"
"5692","4","6760"
"7265","1","670"
"2777","4","740"
"148","3","164"
"6612","4","9970"
"4056","2","25267"
"7839","1","50489"
"8390","2","32784"
"6716","1","47462"
"5181","1","9391"
"9508","3","7521"
"1355","2","130"
"9224","3","2231"
"2869","2","262"
"735","4","8545"
"6447","2","913"
"7152","5","6370"
"7900","4","7341"
"2800","2","47801"
"55","4","5452"
"1952","3","7789"
"542","4","694"
"9312","4","5111"
"7050","3","42026"
"6303","4","5927"
"8546","5","490"
"5032","5","4724"
"8527","2","585"
"2916","2","64585"
"758","1","71564"
"2415","5","7079"
"6572","1","2641"
"7525","5","46863"
"6575","1","748"
"5263","4","67555"
"2111","2","4098"
"2052","2","84204"
"9127","3","535"
"8720","1","9701"
"4985","4","9112"
"1147","1","7625"
"4083","1","14868"
"4112","1","26694"
"4575","1","503"
"9964","2","7558"
"642","2","7409"
"855","4","64088"
"3466","4","8885"
"7501","5","90887"
"6945","4","488"
"99","1","9787"
"3784","1","998"
"8695","5","4778"
"2926","3","936"
"6070","1","7724"
"2765","1","402"
"3217","5","3478"
"152","3","5003"
"5591","5","4912"
"3790","2","5129"
"6276","1","6358"
"4113","2","94087"
"5349","1","526"
"9577","3","20757"
"10","2","8480"
"2394","4","5067"
"2540","3","821"
"2056","4","8126"
"1729","3","669"
"4363","3","506"
"430","5","23536"
"8267","1","699"
"8703","1","798"
"7893","3","67634"
"4881","5","5848"
"70","3","82232"
"1724","2","513"
"728","1","188"
"5479","1","63492"
"1891","5","396"
"1649","5","668"
"9698","3","22254"
"1198","1","49709"
"369","1","150"
"3835","1","6380"
"9562","5","31110"
"5111","2","4640"
"2221","4","362"
"2016","4","6444"
"6770","2","946"
"2589","2","74044"
"6397","3","744"
"2816","1","88150"
"9704","4","361"
"9585","5","9713"
"9474","3","2072"
"5448","4","63614"
"9655","3","8693"
"9757","2","221"
"236","2","99930"
"8641","4","415"
"3593","5","3817"
"8710","3","9146"
"5106","4","37781"
"6432","3","638"
"7368","2","315"
"7033","2","67444"
"7876","4","70880"
"5199","2","920"
"1551","4","5623"
"5592","5","3595"
"8952","3","717"
"8097","4","717"
"5104","1","314"
"9627","1","172"
"4999","4","17100"
"4578","3","18468"
"2800","1","8671"
"3076","5","92326"
"9952","2","16870"
"6447","2","16532"
"2958","1","44194"
"9518","1","13731"
"1219","4","736"
"7388","2","90880"
"5804","1","744"
"1368","3","1409"
"8697","4","288"
"2932","2","809"
"5476","5","2340"
"6903","1","4625"
"5468","2","917"
"2698","5","363"
"8565","5","127"
"9327","4","49351"
"4635","2","24515"
"2951","3","8096"
"446","3","530"
"4846","2","672"
"4876","3","5148"
"1770","3","58188"
"4348","3","7358"
"9875","2","55011"
"7976","2","881"
"3404","1","474"
"7195","3","459"
"4646","3","9888"
"9108","2","746"
"6652","2","66720"
"3161","2","2837"
"7093","4","921"
"2742","3","48779"
"914","2","493"
"4577","5","21744"
"5025","4","152"
"3952","3","49729"
"1761","2","810"
"5773","4","83654"
"7342","5","37530"
"120","4","104"
"9656","4","69867"
"3765","3","458"
"5877","1","6493"
"3657","2","1314"
"2707","3","4451"
"7985","2","756"
"6215","4","726"
"2959","4","7076"
"9038","3","68756"
"6555","5","81551"
"6619","1","2588"
"4217","2","76500"
"1823","1","6589"
"5128","3","180"
"4324","1","84029"
"4226","4","151"
"3610","3","57470"
"6346","2","8903"
"1432","2","50443"
"2668","2","37532"
"565","1","1253"
"9267","1","3520"
"1672","1","849"
"1111","3","72549"
"7508","5","96664"
"69","3","434"
"5384","4","369"
"5877","1","71679"
"7863","2","7972"
"6376","1","864"
"2193","3","403"
"5958","1","11541"
"4817","2","5934"
"7463","3","166"
"858","1","3559"
"2563","2","7491"
"2024","5","70252"
"8486","1","895"
"6892","5","545"
"4350","1","3834"
"9863","5","9121"
"8611","5","70514"
"4194","4","37376"
"9105","4","8947"
"3272","2","4927"
"7102","1","30664"
"5142","3","67708"
"8688","2","46139"
"9200","3","63722"
"7302","3","66703"
"1315","5","32995"
"3353","5","8711"
"1140","5","76284"
"9600","5","41089"
"355","5","6346"
"9531","3","328"
"4932","5","23459"
"9672","1","3181"
"2944","1","214"
"4639","5","3455"
"4386","3","5626"
"3166","5","7267"
"6727","2","4575"
"8789","1","950"
"2006","2","440"
"613","3","2008"
"4976","2","67628"
"4747","1","81397"
"9300","4","60357"
"2222","1","780"
"4176","4","93268"
"5464","5","3924"
"7246","2","6520"
"3178","5","922"
"6488","3","37039"
"5862","4","4602"
"8523","2","17356"
"6187","1","3649"
"67","2","187"
"3423","5","49696"
"839","3","2177"
"7354","3","80254"
"5100","5","8329"
"7186","5","48907"
"6521","4","267"
"8191","3","483"
"414","3","853"
"9805","1","808"
"4601","2","6211"
"1873","2","978"
"1022","2","151"
"4623","2","91620"
"827","2","67446"
"3405","3","50207"
"8731","5","1374"
"3566","5","907"
"5601","1","19656"
"3017","3","12424"
"3009","1","656"
"7462","3","687"
"7749","5","4822"
"1552","1","440"
"1672","2","7719"
"8623","5","66389"
"979","4","213"
"128","2","10111"
"2698","1","23455"
"1470","2","227"
"1111","5","936"
"8422","2","90751"
"417","1","976"
"1346","1","497"
"8647","1","74464"
"7545","4","7650"
"22","4","85727"
"1691","5","8734"
"1704","1","45678"
"659","4","585"
"2334","4","36710"
"2139","5","9385"
"6131","5","4969"
"3080","2","715"
"2369","3","69570"
"5583","3","74433"
"7671","1","50187"
"970","3","50555"
"425","2","1437"
"4901","1","4716"
"2142","1","866"
"7540","2","28174"
"3276","5","2344"
"5612","4","369"
"9752","2","224"
"391","3","76225"
"6540","3","98412"
"8762","2","194"
"2617","3","15947"
"7644","1","7497"
"8703","5","1091"
"299","2","9931"
"8759","1","357"
"6061","2","338"
"69","1","643"
"8873","3","6036"
"4168","3","987"
"1019","5","441"
"1353","5","11197"
"8174","5","59851"
"2171","2","707"
"6255","3","58830"
"9428","3","8238"
"2606","3","249"
"8131","1","4043"
"970","4","5637"
"8485","4","665"
"3822","1","999"
"713","5","572"
"940","3","75575"
"7","2","106"
"6464","2","683"
"1327","3","424"
"2449","4","5141"
"4645","1","162"
"5374","4","789"
"2136","1","28333"
"6631","5","621"
"2060","1","730"
"1459","4","3598"
"8574","4","37616"
"7617","4","80840"
"3501","1","92378"
"8661","3","4826"
"7255","3","34470"
"8545","4","945"
"30","5","78680"
"2244","5","39281"
"6871","1","4593"
"8452","4","522"
"7664","3","451"
"1429","1","68391"
"6118","5","156"
"3376","2","75450"
"6170","3","79336"
"6710","5","1576"
"3427","1","797"
"8159","5","574"
"911","4","27558"
"6843","4","59495"
"4131","3","3411"
"869","2","6121"
"9822","5","5950"
"251","2","5869"
"4497","3","852"
"1690","5","793"
"8902","2","83429"
"1764","5","6014"
"2657","2","8208"
"8920","3","4958"
"8666","3","559"
"7256","2","698"
"2810","5","741"
"5679","2","384"
"3034","5","368"
"1248","3","7791"
"2592","4","3942"
"6037","4","699"
"3751","2","6205"
"4191","4","396"
"8769","2","7597"
"7972","5","373"
"3284","2","922"
"6355","4","54042"
"891","4","95354"
"5633","4","947"
"1824","1","444"
"5333","4","25170"
"6327","1","35893"
"9765","4","7635"
"5347","1","45676"
"5800","1","4803"
"7414","5","4842"
"7245","2","66297"
"8732","1","301"
"3324","5","88163"
"3828","2","9252"
"5024","3","8029"
"9950","5","8206"
"7359","1","975"
"6342","5","3319"
"9634","4","74543"
"6916","5","16210"
"4087","1","4253"
"5692","4","33659"
"6101","3","9589"
"9227","2","89392"
"1648","1","992"
"9854","2","34795"
"6112","1","1474"
"1268","4","41516"
"5082","4","18842"
