"staff","copy_id","date","super"
"295","19368","02 01 2024","Mayer - Donnelly"
"197","19369","02 01 2024","Berge Group"
"169","19370","02 01 2024","Terry LLC"
"126","19371","02 01 2024","Nienow - Harvey"
"169","19372","02 01 2024","Funk - Greenholt"
"216","19373","02 01 2024","Kunde and Sons"
"250","19374","02 01 2024","Jones - Schaefer"
"16","19375","02 01 2024","Will, Towne and Bednar"
"36","19376","02 01 2024","Ruecker Group"
"424","19377","02 01 2024","Fritsch - Wunsch"
"16","19378","02 01 2024","Homenick - Schmidt"
"497","19379","02 01 2024","Cremin Inc"
"298","19380","02 01 2024","Miller and Sons"
"40","19381","02 01 2024","Mueller LLC"
"281","19382","02 01 2024","Lubowitz - Graham"
"344","19383","02 01 2024","Mayert, Hudson and Trantow"
"52","19384","02 01 2024","Reichel and Sons"
"442","19385","02 01 2024","Hills, Harvey and Nader"
"11","19386","02 01 2024","Thiel, Graham and Wilderman"
"60","19387","02 01 2024","Conroy - Runolfsdottir"
"233","19388","02 01 2024","Beahan, Mohr and Pollich"
"220","19389","02 01 2024","Blanda - Bahringer"
"134","19390","02 01 2024","Pfannerstill - Langworth"
"325","19391","02 01 2024","Dach, Jakubowski and McDermott"
"49","19392","02 01 2024","Bergnaum and Sons"
"330","19393","02 01 2024","Feest Group"
"308","19394","02 01 2024","Kovacek - Lubowitz"
"183","19395","02 01 2024","Monahan Group"
"70","19396","02 01 2024","Lindgren Group"
"407","19397","02 01 2024","Quigley - Barrows"
"147","19398","02 01 2024","Harvey and Sons"
"441","19399","02 01 2024","Yundt Inc"
"432","19400","02 01 2024","Anderson, Friesen and Von"
"219","19401","02 01 2024","Gutmann and Sons"
"390","19402","02 01 2024","Kirlin - Barrows"
"297","19403","02 01 2024","Flatley Group"
"255","19404","02 01 2024","Homenick, Heaney and O'Kon"
"441","19405","02 01 2024","Streich - Reilly"
"170","19406","02 01 2024","Hane, Powlowski and Block"
"214","19407","02 01 2024","Stokes - Wolff"
"410","19408","02 01 2024","Jaskolski LLC"
"198","19409","02 01 2024","Sanford and Sons"
"71","19410","02 01 2024","Walker, Kemmer and Bayer"
"497","19411","02 01 2024","Towne, Armstrong and Dicki"
"115","19412","02 01 2024","Connelly - Bergnaum"
"211","19413","02 01 2024","Witting, Cronin and Sporer"
"445","19414","02 01 2024","Bauch LLC"
"224","19415","02 01 2024","Carroll Inc"
"335","19416","02 01 2024","Hilpert Group"
"236","19417","02 01 2024","Wehner, Blick and Adams"
"452","19418","02 01 2024","Hudson Group"
"340","19419","02 01 2024","Schmeler, Rogahn and Powlowski"
"456","19420","02 01 2024","Luettgen Inc"
"18","19421","02 01 2024","Yundt - Jakubowski"
"28","19422","02 01 2024","Carroll - Doyle"
"370","19423","02 01 2024","Grimes Inc"
"21","19424","02 01 2024","Orn, Wuckert and Wehner"
"74","19425","02 01 2024","Williamson LLC"
"350","19426","02 01 2024","Boyer, Williamson and Jacobson"
"163","19427","02 01 2024","Schaefer, Boehm and O'Hara"
"454","19428","02 01 2024","MacGyver - Fisher"
"101","19429","02 01 2024","Hoeger LLC"
"26","19430","02 01 2024","Emard and Sons"
"307","19431","02 01 2024","Heidenreich, Fisher and Smith"
"120","19432","02 01 2024","Bruen - Medhurst"
"482","19433","02 01 2024","Zboncak, Hodkiewicz and Jones"
"125","19434","02 01 2024","Kuhlman and Sons"
"450","19435","02 01 2024","Bradtke Inc"
"33","19436","02 01 2024","Hermann and Sons"
"207","19437","02 01 2024","Klein, Johns and Schinner"
"208","19438","02 01 2024","McClure Group"
"47","19439","02 01 2024","Harvey LLC"
"474","19440","02 01 2024","Metz LLC"
"423","19441","02 01 2024","Bosco - Nitzsche"
"192","19442","02 01 2024","Lockman LLC"
"286","19443","02 01 2024","Bogan, Hansen and Ziemann"
"347","19444","02 01 2024","Emmerich - Armstrong"
"444","19445","02 01 2024","Dickens - Mills"
"207","19446","02 01 2024","Wisoky and Sons"
"417","19447","02 01 2024","Toy LLC"
"126","19448","02 01 2024","Johns, Ruecker and Ziemann"
"260","19449","02 01 2024","Morissette, Murray and Schimmel"
"422","19450","02 01 2024","Turcotte, MacGyver and Bechtelar"
"380","19451","02 01 2024","Lindgren, Ondricka and Sipes"
"266","19452","02 01 2024","Murazik - Sporer"
"439","19453","02 01 2024","Ward - Cremin"
"366","19454","02 01 2024","Murazik - Fadel"
"356","19455","02 01 2024","Ebert and Sons"
"213","19456","02 01 2024","Lang, Conroy and Reinger"
"112","19457","02 01 2024","Lakin Group"
"17","19458","02 01 2024","Larson, Lubowitz and Walker"
"312","19459","02 01 2024","Smitham Inc"
"259","19460","02 01 2024","Kiehn LLC"
"327","19461","02 01 2024","Wuckert, Emard and Rosenbaum"
"236","19462","02 01 2024","Effertz - Koss"
"91","19463","02 01 2024","Funk LLC"
"61","19464","02 01 2024","Tillman, Kuhic and Stroman"
"274","19465","02 01 2024","Price - Purdy"
"150","19466","02 01 2024","Wolff Group"
"421","19467","02 01 2024","Schmitt - Mueller"
"407","19468","02 01 2024","Klein Inc"
"239","19469","02 01 2024","Jerde and Sons"
"382","19470","02 01 2024","Kling, Gutmann and Gerhold"
"223","19471","02 01 2024","Weber - McLaughlin"
"287","19472","02 01 2024","Morissette Group"
"218","19473","02 01 2024","Klein - Wyman"
"59","19474","02 01 2024","Murphy LLC"
"56","19475","02 01 2024","Koch LLC"
"338","19476","02 01 2024","Johns - Kiehn"
"340","19477","02 01 2024","Reynolds - Wisozk"
"257","19478","02 01 2024","Moen LLC"
"346","19479","02 01 2024","Dietrich - Hackett"
"162","19480","02 01 2024","Feest and Sons"
"74","19481","02 01 2024","Waelchi - O'Conner"
"311","19482","02 01 2024","Gerhold, D'Amore and Bradtke"
"43","19483","02 01 2024","Miller, Balistreri and Oberbrunner"
"354","19484","02 01 2024","Nitzsche, Abshire and Bogisich"
"49","19485","02 01 2024","Klein and Sons"
"488","19486","02 01 2024","Ward, Lind and Runte"
"226","19487","02 01 2024","Considine Group"
"90","19488","02 01 2024","Stroman - Farrell"
"336","19489","02 01 2024","Maggio Inc"
"189","19490","02 01 2024","Lehner LLC"
"358","19491","02 01 2024","Lakin Group"
"218","19492","02 01 2024","Ondricka Inc"
"11","19493","02 01 2024","Volkman LLC"
"136","19494","02 01 2024","Kassulke, Mann and Hahn"
"118","19495","02 01 2024","Davis LLC"
"108","19496","02 01 2024","O'Conner - Nolan"
"302","19497","02 01 2024","Auer, Crooks and Yost"
"429","19498","02 01 2024","Wuckert, Rohan and Toy"
"481","19499","02 01 2024","Schoen Group"
"69","19500","02 01 2024","Gleichner Group"
"119","19501","02 01 2024","Ward, Blanda and Schaden"
"25","19502","02 01 2024","Cummerata, Robel and Homenick"
"92","19503","02 01 2024","Daniel Group"
"339","19504","02 01 2024","Dibbert, Effertz and Hudson"
"273","19505","02 01 2024","Hammes - Carroll"
"111","19506","02 01 2024","Hackett Group"
"365","19507","02 01 2024","Hyatt, Okuneva and Pfeffer"
"178","19508","02 01 2024","Gerhold, Witting and MacGyver"
"49","19509","02 01 2024","Torp, King and Rice"
"182","19510","02 01 2024","Howell, Johns and Steuber"
"487","19511","02 01 2024","Powlowski, Yost and Purdy"
"100","19512","02 01 2024","Kovacek Inc"
"441","19513","02 01 2024","McClure Group"
"406","19514","02 01 2024","Wisoky LLC"
"64","19515","02 01 2024","Volkman, Gleichner and Lang"
"351","19516","02 01 2024","Legros - Botsford"
"467","19517","02 01 2024","O'Reilly, Gorczany and Gutmann"
"66","19518","02 01 2024","Quigley LLC"
"457","19519","02 01 2024","Cruickshank Group"
"9","19520","02 01 2024","Harris, Bauch and McKenzie"
"49","19521","02 01 2024","Robel, Hegmann and Spencer"
"35","19522","02 01 2024","Pacocha - Oberbrunner"
"297","19523","02 01 2024","Simonis Group"
"31","19524","02 01 2024","Hickle LLC"
"381","19525","02 01 2024","Lueilwitz LLC"
"97","19526","02 01 2024","McGlynn and Sons"
"404","19527","02 01 2024","Herzog Group"
"124","19528","02 01 2024","Collier, Rutherford and Welch"
"5","19529","02 01 2024","Carroll - Walker"
"408","19530","02 01 2024","Durgan, Hegmann and Littel"
"293","19531","02 01 2024","Emmerich Inc"
"475","19532","02 01 2024","Adams - Hilpert"
"203","19533","02 01 2024","Lesch - Altenwerth"
"430","19534","02 01 2024","Kuhn, Waelchi and Hagenes"
"68","19535","02 01 2024","Gleichner LLC"
"449","19536","02 01 2024","McGlynn Inc"
"466","19537","02 01 2024","Leuschke, Carroll and Will"
"397","19538","02 01 2024","Daugherty, Heaney and Johnston"
"336","19539","02 01 2024","Beer - Hessel"
"465","19540","02 01 2024","Rice - Swift"
"307","19541","02 01 2024","Kertzmann - Hane"
"317","19542","02 01 2024","Harber - Brekke"
"402","19543","02 01 2024","Weber, Crist and Mertz"
"338","19544","02 01 2024","Walter - Heidenreich"
"468","19545","02 01 2024","Wolff Group"
"349","19546","02 01 2024","Cronin Group"
"304","19547","02 01 2024","Lakin - Friesen"
"269","19548","02 01 2024","Treutel, Kautzer and Simonis"
"423","19549","02 01 2024","Beer - Larson"
"461","19550","02 01 2024","Ritchie and Sons"
"231","19551","02 01 2024","Smith, Stroman and Carter"
"445","19552","02 01 2024","Harris - Jacobs"
"113","19553","02 01 2024","MacGyver, D'Amore and McDermott"
"415","19554","02 01 2024","Frami, Rutherford and Carroll"
"441","19555","02 01 2024","Bogan - Feeney"
"71","19556","02 01 2024","Deckow - Heathcote"
"95","19557","02 01 2024","Breitenberg, Fay and Schmeler"
"61","19558","02 01 2024","Gerhold Inc"
"434","19559","02 01 2024","Friesen - Predovic"
"295","19560","02 01 2024","Tillman, Stiedemann and Zboncak"
"23","19561","02 01 2024","Treutel, Auer and Yost"
"360","19562","02 01 2024","Bauch, Baumbach and Cummerata"
"144","19563","02 01 2024","Herzog - Rogahn"
"444","19564","02 01 2024","Ernser - Vandervort"
"63","19565","02 01 2024","Jacobs and Sons"
"7","19566","02 01 2024","Kris Group"
"126","19567","02 01 2024","King Group"
"469","19568","02 01 2024","Kertzmann Inc"
"460","19569","02 01 2024","Shanahan - Auer"
"402","19570","02 01 2024","Walsh, Reynolds and Schimmel"
"448","19571","02 01 2024","Daniel - Stracke"
"114","19572","02 01 2024","Gutkowski Group"
"434","19573","02 01 2024","O'Kon - Marks"
"269","19574","02 01 2024","Walter - Goldner"
"28","19575","02 01 2024","Greenfelder Group"
"21","19576","02 01 2024","Zemlak - Heathcote"
"389","19577","02 01 2024","Lubowitz LLC"
"304","19578","02 01 2024","White - Cormier"
"60","19579","02 01 2024","Kutch and Sons"
"218","19580","02 01 2024","Hamill LLC"
"123","19581","02 01 2024","Morar, Ziemann and Kuhlman"
"354","19582","02 01 2024","O'Conner LLC"
"348","19583","02 01 2024","Hilll LLC"
"163","19584","02 01 2024","Kovacek - Bode"
"458","19585","02 01 2024","Treutel, Lockman and Krajcik"
"76","19586","02 01 2024","Schinner - Okuneva"
"326","19587","02 01 2024","Streich, Walker and Grady"
"354","19588","02 01 2024","Beatty, Treutel and Herzog"
"378","19589","02 01 2024","Hoeger - Nader"
"351","19590","02 01 2024","Pollich, Wuckert and Berge"
"240","19591","02 01 2024","Huel, Ruecker and Sanford"
"228","19592","02 01 2024","Klein and Sons"
"493","19593","02 01 2024","Ullrich, Fay and Gerhold"
"245","19594","02 01 2024","Waters - Schneider"
"191","19595","02 01 2024","Marquardt and Sons"
"413","19596","02 01 2024","Runte - Harvey"
"257","19597","02 01 2024","Runolfsdottir and Sons"
"488","19598","02 01 2024","Cassin, Swaniawski and Corkery"
"312","19599","02 01 2024","Gusikowski - Breitenberg"
"408","19600","02 01 2024","Renner - Ullrich"
"37","19601","02 01 2024","O'Kon and Sons"
"183","19602","02 01 2024","Orn - Carroll"
"225","19603","02 01 2024","Gutmann, Kemmer and Pollich"
"136","19604","02 01 2024","Bergstrom LLC"
"48","19605","02 01 2024","Roob, Feest and Bernier"
"63","19606","02 01 2024","Daugherty - McKenzie"
"103","19607","02 01 2024","Will Inc"
"229","19608","02 01 2024","Okuneva, Cartwright and Gottlieb"
"204","19609","02 01 2024","Lindgren, Konopelski and Hagenes"
"270","19610","02 01 2024","Leuschke Group"
"453","19611","02 01 2024","Satterfield and Sons"
"497","19612","02 01 2024","Bode, Runte and Bins"
"488","19613","02 01 2024","O'Conner, Prosacco and Kling"
"219","19614","02 01 2024","Blanda, Jacobson and Armstrong"
"69","19615","02 01 2024","Nikolaus Inc"
"50","19616","02 01 2024","Heathcote - Kris"
"466","19617","02 01 2024","Schuster Inc"
"256","19618","02 01 2024","Quitzon, Walker and Satterfield"
"108","19619","02 01 2024","Boyle Inc"
"454","19620","02 01 2024","Heaney - Kunde"
"275","19621","02 01 2024","Jenkins, Runolfsson and Zboncak"
"228","19622","02 01 2024","Stark, Casper and Medhurst"
"338","19623","02 01 2024","Beatty LLC"
"136","19624","02 01 2024","Flatley - Greenfelder"
"477","19625","02 01 2024","Bruen Group"
"376","19626","02 01 2024","Marvin, Abshire and Goodwin"
"115","19627","02 01 2024","Aufderhar LLC"
"306","19628","02 01 2024","Weissnat - Veum"
"410","19629","02 01 2024","Collins, Orn and O'Kon"
"317","19630","02 01 2024","Bayer, Ortiz and O'Connell"
"296","19631","02 01 2024","Considine - Tromp"
"78","19632","02 01 2024","Weissnat - Sporer"
"226","19633","02 01 2024","Quitzon, Krajcik and Rath"
"147","19634","02 01 2024","Gleichner - Turcotte"
"0","19635","02 01 2024","Gerlach, Kilback and Lehner"
"182","19636","02 01 2024","Marquardt LLC"
"328","19637","02 01 2024","O'Keefe, Pollich and Cremin"
"246","19638","02 01 2024","Weber - Cassin"
"490","19639","02 01 2024","Gleichner - Heathcote"
"52","19640","02 01 2024","Bartell Group"
"363","19641","02 01 2024","Schaden and Sons"
"235","19642","02 01 2024","Hyatt - Wisozk"
"404","19643","02 01 2024","Kuphal - Kilback"
"146","19644","02 01 2024","Daniel Inc"
"498","19645","02 01 2024","Blanda, Bashirian and Bergnaum"
"350","19646","02 01 2024","Trantow and Sons"
"205","19647","02 01 2024","Williamson, Lindgren and Larkin"
"83","19648","02 01 2024","Reichert, Kilback and Wuckert"
"86","19649","02 01 2024","Blick, Witting and Beier"
"355","19650","02 01 2024","Hamill, Christiansen and Lindgren"
"182","19651","02 01 2024","Bauch, Parisian and Witting"
"77","19652","02 01 2024","Mitchell, Vandervort and Walter"
"43","19653","02 01 2024","Feeney, Carroll and Murphy"
"167","19654","02 01 2024","Willms Group"
"74","19655","02 01 2024","Strosin - Borer"
"165","19656","02 01 2024","Prosacco, Jakubowski and Halvorson"
"353","19657","02 01 2024","Cruickshank - Stracke"
"470","19658","02 01 2024","Bergstrom - Crooks"
"208","19659","02 01 2024","Hills, Medhurst and Jakubowski"
"338","19660","02 01 2024","Pfannerstill Inc"
"59","19661","02 01 2024","Bosco - Haley"
"267","19662","02 01 2024","Sanford, Koepp and Abbott"
"293","19663","02 01 2024","Funk, Zemlak and Quigley"
"275","19664","02 01 2024","Parker Group"
"52","19665","02 01 2024","Crist LLC"
"261","19666","02 01 2024","Nitzsche LLC"
"313","19667","02 01 2024","Medhurst and Sons"
"270","19668","02 01 2024","Predovic Group"
"415","19669","02 01 2024","Cruickshank - Larson"
"366","19670","02 01 2024","McKenzie LLC"
"355","19671","02 01 2024","Walsh LLC"
"227","19672","02 01 2024","Weber, Barton and Hettinger"
"372","19673","02 01 2024","Stehr, Skiles and Price"
"315","19674","02 01 2024","Corwin and Sons"
"260","19675","02 01 2024","Gutkowski Inc"
"332","19676","02 01 2024","Auer and Sons"
"415","19677","02 01 2024","Kris, Marquardt and Schumm"
"272","19678","02 01 2024","Renner and Sons"
"425","19679","02 01 2024","Rohan - Mohr"
"278","19680","02 01 2024","Rempel, Dach and Jones"
"251","19681","02 01 2024","Stamm - Sauer"
"258","19682","02 01 2024","Thompson, Yost and McKenzie"
"95","19683","02 01 2024","Murray and Sons"
"322","19684","02 01 2024","Labadie - Fadel"
"339","19685","02 01 2024","Bergnaum Inc"
"229","19686","02 01 2024","Spinka, Rippin and Gorczany"
"261","19687","02 01 2024","Bogisich - Mante"
"90","19688","02 01 2024","Lehner and Sons"
"212","19689","02 01 2024","Goodwin and Sons"
"280","19690","02 01 2024","Monahan - Waters"
"225","19691","02 01 2024","Gerhold and Sons"
"331","19692","02 01 2024","Morissette, Schinner and Metz"
"459","19693","02 01 2024","Rice - Aufderhar"
"409","19694","02 01 2024","Prosacco, Turner and Schmeler"
"161","19695","02 01 2024","Ziemann - Zemlak"
"357","19696","02 01 2024","MacGyver, Botsford and Bechtelar"
"58","19697","02 01 2024","O'Kon Group"
"420","19698","02 01 2024","Schumm, Cremin and Torp"
"145","19699","02 01 2024","Homenick, Hauck and Kovacek"
"371","19700","02 01 2024","Nitzsche Group"
"341","19701","02 01 2024","Kreiger - Lang"
"351","19702","02 01 2024","Schinner, Reichel and Johnson"
"68","19703","02 01 2024","Schroeder Group"
"131","19704","02 01 2024","Jakubowski - Lind"
"75","19705","02 01 2024","Walsh and Sons"
"416","19706","02 01 2024","Wehner, Mosciski and Lesch"
"76","19707","02 01 2024","Fahey, Schultz and Lubowitz"
"111","19708","02 01 2024","Shields, Boyer and Beahan"
"370","19709","02 01 2024","Walsh LLC"
"271","19710","02 01 2024","Heidenreich - Durgan"
"424","19711","02 01 2024","Johns - Tillman"
"91","19712","02 01 2024","Jacobi, Bashirian and Zieme"
"249","19713","02 01 2024","Bauch, Grimes and Marks"
"167","19714","02 01 2024","Cummerata - Pfannerstill"
"429","19715","02 01 2024","Shanahan - Kunze"
"253","19716","02 01 2024","Turner LLC"
"74","19717","02 01 2024","Jacobs and Sons"
"343","19718","02 01 2024","Prohaska LLC"
"163","19719","02 01 2024","Batz Inc"
"353","19720","02 01 2024","Swaniawski, Donnelly and Upton"
"488","19721","02 01 2024","Effertz, Paucek and Mraz"
"350","19722","02 01 2024","MacGyver, Rosenbaum and Durgan"
"235","19723","02 01 2024","Moore Inc"
"450","19724","02 01 2024","Buckridge - Padberg"
"287","19725","02 01 2024","Heaney, Legros and Ledner"
"312","19726","02 01 2024","Stehr, Yost and Wisoky"
"10","19727","02 01 2024","Lueilwitz - Quitzon"
"152","19728","02 01 2024","Lehner Inc"
"19","19729","02 01 2024","Prohaska Inc"
"49","19730","02 01 2024","Medhurst LLC"
"156","19731","02 01 2024","Ritchie and Sons"
"218","19732","02 01 2024","Aufderhar - Jacobi"
"70","19733","02 01 2024","Hermiston - Wisoky"
"398","19734","02 01 2024","Monahan, Ondricka and Howell"
"314","19735","02 01 2024","Marvin - Howell"
"99","19736","02 01 2024","Morissette - Mitchell"
"283","19737","02 01 2024","Predovic, Spinka and Funk"
"204","19738","02 01 2024","Batz, Block and Romaguera"
"87","19739","02 01 2024","Harris, Boehm and Herman"
"62","19740","02 01 2024","Donnelly, Huel and Von"
"72","19741","02 01 2024","VonRueden Group"
"432","19742","02 01 2024","Yost and Sons"
"15","19743","02 01 2024","McCullough - Bergstrom"
"57","19744","02 01 2024","Heidenreich, Berge and Orn"
"282","19745","02 01 2024","Langworth, Kuhic and Toy"
"305","19746","02 01 2024","Anderson LLC"
"254","19747","02 01 2024","O'Connell Inc"
"455","19748","02 01 2024","Prosacco, Stehr and Douglas"
"241","19749","02 01 2024","Friesen and Sons"
"292","19750","02 01 2024","Botsford, Mosciski and Lubowitz"
